Id,node type,node weight,node color,Label
AUSCRIPT AUSTRALASIA PTY LIMITED,Corporation,33176,#ff6961,[33176] AUSCRIPT AUSTRALASIA PTY LIMITED - [Corporation]
AUSTRALASIAN MEAT INDUSTRY EMPLOYEES' UNION QUEENSLAND BRANCH,Corporation,1000,#ff6961,[1000] AUSTRALASIAN MEAT INDUSTRY EMPLOYEES' UNION QUEENSLAND BRANCH - [Corporation]
AUSTRALIA ENERGY WINDFARM PTY LTD,Corporation,40000,#ff6961,[40000] AUSTRALIA ENERGY WINDFARM PTY LTD - [Corporation]
AUSTRALIA PACIFIC LNG PTY LIMITED,Corporation,5500,#ff6961,[5500] AUSTRALIA PACIFIC LNG PTY LIMITED - [Corporation]
AUSTRALIAN AUTOMOBILE ASSOCIATION (AAA),Corporation,1100,#ff6961,[1100] AUSTRALIAN AUTOMOBILE ASSOCIATION (AAA) - [Corporation]
AUSTRALIAN FEDERATED UNION OF LOCOMOTIVE EMPLOYEES,Other,5500,#BEBEBE,[5500] AUSTRALIAN FEDERATED UNION OF LOCOMOTIVE EMPLOYEES - [Other]
AUSTRALIAN GENERAL PRACTICE ACCREDITATION LTD,Corporation,4000,#ff6961,[4000] AUSTRALIAN GENERAL PRACTICE ACCREDITATION LTD - [Corporation]
AUSTRALIAN GREENS THE GREENS INCORPORATED,Corporation,510400,#ff6961,[510400] AUSTRALIAN GREENS THE GREENS INCORPORATED - [Corporation]
AUSTRALIAN LIVESTOCK & RURAL TRANSPORTERS ASSOCIATION INC,Corporation,5000,#ff6961,[5000] AUSTRALIAN LIVESTOCK & RURAL TRANSPORTERS ASSOCIATION INC - [Corporation]
AUSTRALIAN LIVESTOCK EXPORTERS COUNCIL LIMITED,Corporation,1000,#ff6961,[1000] AUSTRALIAN LIVESTOCK EXPORTERS COUNCIL LIMITED - [Corporation]
AUSTRALIAN MUNICIPAL ADMINISTRATIVE CLERICAL AND SERVICES UNION QUEENSLAND (SERVICES AND NORTHERN ADMINISTRATIVE) BRANCH,Corporation,529,#ff6961,[529] AUSTRALIAN MUNICIPAL ADMINISTRATIVE CLERICAL AND SERVICES UNION QUEENSLAND (SERVICES AND NORTHERN ADMINISTRATIVE) BRANCH - [Corporation]
AUSTRALIAN MUNICIPAL ADMINISTRATIVE CLERICAL SERVICES UNION QUEENSLAND TOGETHER BRANCH,Corporation,104737,#ff6961,[104737] AUSTRALIAN MUNICIPAL ADMINISTRATIVE CLERICAL SERVICES UNION QUEENSLAND TOGETHER BRANCH - [Corporation]
AUSTRALIAN OUTDOOR SIGN COMPANY PTY LTD,Corporation,4800,#ff6961,[4800] AUSTRALIAN OUTDOOR SIGN COMPANY PTY LTD - [Corporation]
AUSTRALIAN RAIL TRAM & BUS INDUSTRY UNION (QUEENSLAND BRANCH),Other,5000,#BEBEBE,[5000] AUSTRALIAN RAIL TRAM & BUS INDUSTRY UNION (QUEENSLAND BRANCH) - [Other]
AUSTRALIAN RAIL TRAM AND BUS INDUSTRYUNION NATIONAL,Corporation,24000,#ff6961,[24000] AUSTRALIAN RAIL TRAM AND BUS INDUSTRYUNION NATIONAL - [Corporation]
AUSTRALIAN RECYCLED TIMBER CO PTY LTD,Corporation,16500,#ff6961,[16500] AUSTRALIAN RECYCLED TIMBER CO PTY LTD - [Corporation]
AUSTRALIAN RURAL EXPORTS PTY. LTD.,Corporation,2600,#ff6961,[2600] AUSTRALIAN RURAL EXPORTS PTY. LTD. - [Corporation]
AUSTRALIAN WORKERS UNION,Corporation,30100,#ff6961,[30100] AUSTRALIAN WORKERS UNION - [Corporation]
AUSTRALIAN WORKERS' UNION (VICTORIAN BRANCH),Corporation,5000,#ff6961,[5000] AUSTRALIAN WORKERS' UNION (VICTORIAN BRANCH) - [Corporation]
AUTOMOTIVE FOOD METALS ENGINEERING PRINTING & KINDRED INDUSTRIES UNION,Other,76518,#BEBEBE,[76518] AUTOMOTIVE FOOD METALS ENGINEERING PRINTING & KINDRED INDUSTRIES UNION - [Other]
AWU National,Corporation,2000,#ff6961,[2000] AWU National - [Corporation]
AXCEN Group Pty Ltd,Corporation,19300,#ff6961,[19300] AXCEN Group Pty Ltd - [Corporation]
Aaron Denovan,Individual,2000,#42d6a4,[2000] Aaron Denovan - [Individual]
Aaron Hilton,Individual,1000,#42d6a4,[1000] Aaron Hilton - [Individual]
Aaron Santelises,Individual,1777,#42d6a4,[1777] Aaron Santelises - [Individual]
Abbey Constructions Pty Ltd,Corporation,1000,#ff6961,[1000] Abbey Constructions Pty Ltd - [Corporation]
Abbey Good,Individual,1980,#42d6a4,[1980] Abbey Good - [Individual]
Abhishek Joshi,Corporation,2000,#ff6961,[2000] Abhishek Joshi - [Corporation]
Abraham O'Neill,Individual,1000,#42d6a4,[1000] Abraham O'Neill - [Individual]
Absolute Enterprises,Corporation,1980,#ff6961,[1980] Absolute Enterprises - [Corporation]
Acalet,Corporation,2000,#ff6961,[2000] Acalet - [Corporation]
Accardo Pty Ltd,Corporation,26000,#ff6961,[26000] Accardo Pty Ltd - [Corporation]
Accelerate Educational Ministries,Corporation,1096,#ff6961,[1096] Accelerate Educational Ministries - [Corporation]
Accommodation Association of Australia,Corporation,2000,#ff6961,[2000] Accommodation Association of Australia - [Corporation]
Accord Pacific Holdings Ptd Ltd,Corporation,5000,#ff6961,[5000] Accord Pacific Holdings Ptd Ltd - [Corporation]
Ace Constructions,Corporation,1000,#ff6961,[1000] Ace Constructions - [Corporation]
Action Indoor Plant Services Pty Ltd,Trust/Foundation,1000,#59adf6,[1000] Action Indoor Plant Services Pty Ltd - [Trust/Foundation]
Acuity Property Solutions (QLD) Pty Ltd,Corporation,2000,#ff6961,[2000] Acuity Property Solutions (QLD) Pty Ltd - [Corporation]
Adam Adams,Individual,1994,#42d6a4,[1994] Adam Adams - [Individual]
Adam Allan,Individual,24130,#42d6a4,[24130] Adam Allan - [Individual]
Adam Bloomer,Individual,2500,#42d6a4,[2500] Adam Bloomer - [Individual]
Adam Boyle,Individual,4500,#42d6a4,[4500] Adam Boyle - [Individual]
Adam Carmichael,Individual,15000,#42d6a4,[15000] Adam Carmichael - [Individual]
Adam Dando,Individual,1500,#42d6a4,[1500] Adam Dando - [Individual]
Adam Dwyer,Individual,6180,#42d6a4,[6180] Adam Dwyer - [Individual]
Adam Gilmour,Individual,4000,#42d6a4,[4000] Adam Gilmour - [Individual]
Adam Obeid,Individual,2810,#42d6a4,[2810] Adam Obeid - [Individual]
Adam Penberthy,Individual,3500,#42d6a4,[3500] Adam Penberthy - [Individual]
Adani Mining Pty Ltd,Corporation,22440,#ff6961,[22440] Adani Mining Pty Ltd - [Corporation]
Adco Constructions Pty Ltd,Corporation,32500,#ff6961,[32500] Adco Constructions Pty Ltd - [Corporation]
Add Insure Pty Ltd,Corporation,5000,#ff6961,[5000] Add Insure Pty Ltd - [Corporation]
Add Staff Group,Corporation,1980,#ff6961,[1980] Add Staff Group - [Corporation]
Adena Rural Developments Pty Ltd,Corporation,12500,#ff6961,[12500] Adena Rural Developments Pty Ltd - [Corporation]
Admincorp Pty Ltd,Corporation,12000,#ff6961,[12000] Admincorp Pty Ltd - [Corporation]
Adonis Ghanem,Individual,2500,#42d6a4,[2500] Adonis Ghanem - [Individual]
Adrian Cooper,Individual,1500,#42d6a4,[1500] Adrian Cooper - [Individual]
Adrian De Groot,Individual,11961,#42d6a4,[11961] Adrian De Groot - [Individual]
Adrian Forsyth,Individual,3000,#42d6a4,[3000] Adrian Forsyth - [Individual]
Adrian Fuller,Individual,3695,#42d6a4,[3695] Adrian Fuller - [Individual]
Adrian Jones,Individual,1410,#42d6a4,[1410] Adrian Jones - [Individual]
Adrian Lovney,Individual,1200,#42d6a4,[1200] Adrian Lovney - [Individual]
Adrian Olley,Individual,50,#42d6a4,[50] Adrian Olley - [Individual]
Adrian de Groot,Individual,1700,#42d6a4,[1700] Adrian de Groot - [Individual]
Adrienne McKeown,Individual,1980,#42d6a4,[1980] Adrienne McKeown - [Individual]
Adrienne Ward,Individual,1249,#42d6a4,[1249] Adrienne Ward - [Individual]
Advance Pty Ltd,Corporation,2000,#ff6961,[2000] Advance Pty Ltd - [Corporation]
AfterDark Technology,Corporation,2000,#ff6961,[2000] AfterDark Technology - [Corporation]
Afterpay Australia Pty Ltd,Corporation,2000,#ff6961,[2000] Afterpay Australia Pty Ltd - [Corporation]
AgTrade Holdings Pty Ltd,Corporation,20000,#ff6961,[20000] AgTrade Holdings Pty Ltd - [Corporation]
Agnes McKechnie,Individual,1000,#42d6a4,[1000] Agnes McKechnie - [Individual]
Agustin Romero,Individual,1500,#42d6a4,[1500] Agustin Romero - [Individual]
Aimtek Pty Ltd,Corporation,6000,#ff6961,[6000] Aimtek Pty Ltd - [Corporation]
Ainsley McArthur,Individual,2000,#42d6a4,[2000] Ainsley McArthur - [Individual]
Air Additions Pty Ltd as trustee for Mega Investme,Corporation,6000,#ff6961,[6000] Air Additions Pty Ltd as trustee for Mega Investme - [Corporation]
Aisling Fleury,Individual,1000,#42d6a4,[1000] Aisling Fleury - [Individual]
Ajay Rane,Individual,3250,#42d6a4,[3250] Ajay Rane - [Individual]
Ajitpal Singh,Individual,1200,#42d6a4,[1200] Ajitpal Singh - [Individual]
Akexander J Peden,Individual,2000,#42d6a4,[2000] Akexander J Peden - [Individual]
Alan Adrian,Individual,1980,#42d6a4,[1980] Alan Adrian - [Individual]
Alan Ashman,Individual,750,#42d6a4,[750] Alan Ashman - [Individual]
Alan Belford Jones,Individual,5000,#42d6a4,[5000] Alan Belford Jones - [Individual]
Alan Chenoweth,Individual,6733,#42d6a4,[6733] Alan Chenoweth - [Individual]
Alan Corbett,Individual,1000,#42d6a4,[1000] Alan Corbett - [Individual]
Alan Gascoyne,Individual,25000,#42d6a4,[25000] Alan Gascoyne - [Individual]
Alan Gordon Marthick,Individual,2100,#42d6a4,[2100] Alan Gordon Marthick - [Individual]
Alan Kepper,Individual,7400,#42d6a4,[7400] Alan Kepper - [Individual]
Alan Kepper Family Trust,Corporation,14018,#ff6961,[14018] Alan Kepper Family Trust - [Corporation]
Alan Long,Individual,1000,#42d6a4,[1000] Alan Long - [Individual]
Alan Mercer,Individual,7000,#42d6a4,[7000] Alan Mercer - [Individual]
Alan Midwood,Individual,1000,#42d6a4,[1000] Alan Midwood - [Individual]
Alan Nelson,Individual,1000,#42d6a4,[1000] Alan Nelson - [Individual]
Alan Rogers,Individual,1000,#42d6a4,[1000] Alan Rogers - [Individual]
Alan Schwartz,Individual,5000,#42d6a4,[5000] Alan Schwartz - [Individual]
Alan Webb,Individual,1000,#42d6a4,[1000] Alan Webb - [Individual]
Alan Webber,Individual,1000,#42d6a4,[1000] Alan Webber - [Individual]
Alan Wein,Individual,2000,#42d6a4,[2000] Alan Wein - [Individual]
Alan and Lucy Biggs,Individual,2000,#42d6a4,[2000] Alan and Lucy Biggs - [Individual]
Albert & Daphne Ohl,Individual,1000,#42d6a4,[1000] Albert & Daphne Ohl - [Individual]
Albert Benfer,Individual,1550,#42d6a4,[1550] Albert Benfer - [Individual]
Albert Jensen,Individual,1500,#42d6a4,[1500] Albert Jensen - [Individual]
Albert Wong,Individual,7000,#42d6a4,[7000] Albert Wong - [Individual]
Alder Constructions,Corporation,2000,#ff6961,[2000] Alder Constructions - [Corporation]
Aldesta Hotel Australia,Corporation,1216,#ff6961,[1216] Aldesta Hotel Australia - [Corporation]
Ale Turcinovic,Individual,1000,#42d6a4,[1000] Ale Turcinovic - [Individual]
Alec Morris,Individual,4000,#42d6a4,[4000] Alec Morris - [Individual]
Alertvale Pty Ltd,Corporation,2000,#ff6961,[2000] Alertvale Pty Ltd - [Corporation]
Alex Sekler,Individual,13000,#42d6a4,[13000] Alex Sekler - [Individual]
Alex Trefney,Individual,1420,#42d6a4,[1420] Alex Trefney - [Individual]
Alex Turcinovic,Individual,6000,#42d6a4,[6000] Alex Turcinovic - [Individual]
Alexander Day,Individual,3370,#42d6a4,[3370] Alexander Day - [Individual]
Alexander McFadzen,Individual,1000,#42d6a4,[1000] Alexander McFadzen - [Individual]
Alexandra Sandra Braden,Individual,1000,#42d6a4,[1000] Alexandra Sandra Braden - [Individual]
Alfred Collins,Individual,1250,#42d6a4,[1250] Alfred Collins - [Individual]
Alfred E Chave Pty Ltd,Individual,1500,#42d6a4,[1500] Alfred E Chave Pty Ltd - [Individual]
Alfred Kele,Individual,1000,#42d6a4,[1000] Alfred Kele - [Individual]
Ali King,Individual,9100,#42d6a4,[9100] Ali King - [Individual]
Alice Keehn,Individual,1980,#42d6a4,[1980] Alice Keehn - [Individual]
Alice Lethborg,Individual,704,#42d6a4,[704] Alice Lethborg - [Individual]
Aliied Leasing,Individual,1000,#42d6a4,[1000] Aliied Leasing - [Individual]
Alison Brandon,Individual,1003,#42d6a4,[1003] Alison Brandon - [Individual]
Alison Campbell,Individual,5500,#42d6a4,[5500] Alison Campbell - [Individual]
Alissa Patrick ,Individual,111,#42d6a4,[111] Alissa Patrick  - [Individual]
Alistair Milne,Individual,1000,#42d6a4,[1000] Alistair Milne - [Individual]
All American Driveline and Auto Parts Pty Ltd,Corporation,316,#ff6961,[316] All American Driveline and Auto Parts Pty Ltd - [Corporation]
All State Printing Pty Ltd,Corporation,2500,#ff6961,[2500] All State Printing Pty Ltd - [Corporation]
All Sun Group,Corporation,1600,#ff6961,[1600] All Sun Group - [Corporation]
All Sun Investment and Finance Pty Ltd,Corporation,2000,#ff6961,[2000] All Sun Investment and Finance Pty Ltd - [Corporation]
Allan Godbee,Individual,1000,#42d6a4,[1000] Allan Godbee - [Individual]
Allan Hanson,Individual,1000,#42d6a4,[1000] Allan Hanson - [Individual]
Allan Keogh,Individual,1000,#42d6a4,[1000] Allan Keogh - [Individual]
Allan Ringland,Individual,1500,#42d6a4,[1500] Allan Ringland - [Individual]
Allcare Inala Medical Centre,Corporation,6000,#ff6961,[6000] Allcare Inala Medical Centre - [Corporation]
Allen Wait,Individual,2531,#42d6a4,[2531] Allen Wait - [Individual]
Allianz Australia Insurance,Corporation,5500,#ff6961,[5500] Allianz Australia Insurance - [Corporation]
Allianz Australia Insurance Limited,Corporation,16500,#ff6961,[16500] Allianz Australia Insurance Limited - [Corporation]
Allianz Australia Insurance Ltd,Corporation,4400,#ff6961,[4400] Allianz Australia Insurance Ltd - [Corporation]
Allianz Australia Limited,Corporation,11363,#ff6961,[11363] Allianz Australia Limited - [Corporation]
Allied Traffic and Labour,Corporation,2980,#ff6961,[2980] Allied Traffic and Labour - [Corporation]
Allison France,Individual,6683,#42d6a4,[6683] Allison France - [Individual]
Allison France ,Individual,1000,#42d6a4,[1000] Allison France  - [Individual]
Allister Barnett,Corporation,1000,#ff6961,[1000] Allister Barnett - [Corporation]
Alpha Diversification Pty Ltd,Corporation,15000,#ff6961,[15000] Alpha Diversification Pty Ltd - [Corporation]
Alpha One Technologies,Corporation,5000,#ff6961,[5000] Alpha One Technologies - [Corporation]
Alpha Team Campaign Fund ,Corporation,5000,#ff6961,[5000] Alpha Team Campaign Fund  - [Corporation]
Alpine Hunting  Club Pty Ltd,Individual,100,#42d6a4,[100] Alpine Hunting  Club Pty Ltd - [Individual]
Alsace Polo Pty Ltd,Corporation,5500,#ff6961,[5500] Alsace Polo Pty Ltd - [Corporation]
Alun & Maree Hebbes,Individual,1500,#42d6a4,[1500] Alun & Maree Hebbes - [Individual]
Alvin Phua,Individual,1000,#42d6a4,[1000] Alvin Phua - [Individual]
Alzino + Co Pty Ltd,Corporation,1000,#ff6961,[1000] Alzino + Co Pty Ltd - [Corporation]
Amanda Bradley,Individual,1000,#42d6a4,[1000] Amanda Bradley - [Individual]
Amanda Hutchings,Individual,1000,#42d6a4,[1000] Amanda Hutchings - [Individual]
Amanda Julia Lopez,Individual,5000,#42d6a4,[5000] Amanda Julia Lopez - [Individual]
Amanda Olsson,Individual,5000,#42d6a4,[5000] Amanda Olsson - [Individual]
Amanda Scott,Individual,6000,#42d6a4,[6000] Amanda Scott - [Individual]
Amanda Stevens Pty Ltd,Corporation,3500,#ff6961,[3500] Amanda Stevens Pty Ltd - [Corporation]
Amrit Pal Singh,Individual,2500,#42d6a4,[2500] Amrit Pal Singh - [Individual]
Amrit Singh,Individual,1000,#42d6a4,[1000] Amrit Singh - [Individual]
Amy McMahoan,Individual,1095,#42d6a4,[1095] Amy McMahoan - [Individual]
Amy McMahon MP,Individual,5100,#42d6a4,[5100] Amy McMahon MP - [Individual]
Anais Navybox,Individual,1000,#42d6a4,[1000] Anais Navybox - [Individual]
Anastasios Barounis,Individual,1500,#42d6a4,[1500] Anastasios Barounis - [Individual]
Anderson Telford,Individual,1340,#42d6a4,[1340] Anderson Telford - [Individual]
Anderson Telford Lawyers,Corporation,1000,#ff6961,[1000] Anderson Telford Lawyers - [Corporation]
Andrea Douglas,Individual,1500,#42d6a4,[1500] Andrea Douglas - [Individual]
Andrea Moller,Corporation,1000,#ff6961,[1000] Andrea Moller - [Corporation]
Andrea Susan Wildin,Individual,1500,#42d6a4,[1500] Andrea Susan Wildin - [Individual]
Andrew Bartlett,Individual,1000,#42d6a4,[1000] Andrew Bartlett - [Individual]
Andrew Bell,Individual,2000,#42d6a4,[2000] Andrew Bell - [Individual]
Andrew Bourke,Individual,4000,#42d6a4,[4000] Andrew Bourke - [Individual]
Andrew Brelsford,Individual,2000,#42d6a4,[2000] Andrew Brelsford - [Individual]
Andrew Butcher,Individual,2000,#42d6a4,[2000] Andrew Butcher - [Individual]
Andrew Coronis,Individual,15000,#42d6a4,[15000] Andrew Coronis - [Individual]
Andrew Douglas,Individual,1000,#42d6a4,[1000] Andrew Douglas - [Individual]
Andrew Earle,Individual,2000,#42d6a4,[2000] Andrew Earle - [Individual]
Andrew Fraser,Individual,500,#42d6a4,[500] Andrew Fraser - [Individual]
Andrew Galbraith,Individual,8814,#42d6a4,[8814] Andrew Galbraith - [Individual]
Andrew Garner,Individual,2990,#42d6a4,[2990] Andrew Garner - [Individual]
Andrew Hargrave,Individual,1500,#42d6a4,[1500] Andrew Hargrave - [Individual]
Andrew Hickman,Individual,1000,#42d6a4,[1000] Andrew Hickman - [Individual]
Andrew Holland,Individual,1400,#42d6a4,[1400] Andrew Holland - [Individual]
Andrew Jeffers,Individual,1000,#42d6a4,[1000] Andrew Jeffers - [Individual]
Andrew John Galbraith,Individual,5400,#42d6a4,[5400] Andrew John Galbraith - [Individual]
Andrew Knox,Individual,5300,#42d6a4,[5300] Andrew Knox - [Individual]
Andrew Kriedemann,Individual,1450,#42d6a4,[1450] Andrew Kriedemann - [Individual]
Andrew Laming,Individual,10000,#42d6a4,[10000] Andrew Laming - [Individual]
Andrew Lister,Individual,4500,#42d6a4,[4500] Andrew Lister - [Individual]
Andrew Lyons,Individual,6000,#42d6a4,[6000] Andrew Lyons - [Individual]
Andrew Marr,Individual,1000,#42d6a4,[1000] Andrew Marr - [Individual]
Andrew McEwan,Individual,6230,#42d6a4,[6230] Andrew McEwan - [Individual]
Andrew Morse,Individual,6000,#42d6a4,[6000] Andrew Morse - [Individual]
Andrew Neal,Individual,1000,#42d6a4,[1000] Andrew Neal - [Individual]
Andrew Park,Individual,3690,#42d6a4,[3690] Andrew Park - [Individual]
Andrew Rayment,Individual,1000,#42d6a4,[1000] Andrew Rayment - [Individual]
Andrew Redmond,Individual,1500,#42d6a4,[1500] Andrew Redmond - [Individual]
Andrew Spark,Individual,1400,#42d6a4,[1400] Andrew Spark - [Individual]
Andrew Stanley,Individual,2500,#42d6a4,[2500] Andrew Stanley - [Individual]
Andrew Taubman,Individual,1500,#42d6a4,[1500] Andrew Taubman - [Individual]
Andrew Thompson,Individual,1611,#42d6a4,[1611] Andrew Thompson - [Individual]
Andrew Wentworth Park,Individual,9800,#42d6a4,[9800] Andrew Wentworth Park - [Individual]
Andrew Williams,Individual,1250,#42d6a4,[1250] Andrew Williams - [Individual]
Andrew Williams and Tiara Tatarczuk,Individual,10000,#42d6a4,[10000] Andrew Williams and Tiara Tatarczuk - [Individual]
Andrew Wines,Individual,2750,#42d6a4,[2750] Andrew Wines - [Individual]
Andrew Young,Individual,1500,#42d6a4,[1500] Andrew Young - [Individual]
Andrew and Lauren Vicary,Individual,3000,#42d6a4,[3000] Andrew and Lauren Vicary - [Individual]
Andy Byrne,Individual,1000,#42d6a4,[1000] Andy Byrne - [Individual]
Andy Rajapakse,Individual,3300,#42d6a4,[3300] Andy Rajapakse - [Individual]
Andyinc Foundation,Corporation,1860,#ff6961,[1860] Andyinc Foundation - [Corporation]
Ange Ou,Individual,1500,#42d6a4,[1500] Ange Ou - [Individual]
Angela Burns,Individual,1000,#42d6a4,[1000] Angela Burns - [Individual]
Angela Nixon,Individual,2100,#42d6a4,[2100] Angela Nixon - [Individual]
Angela Thompson,Individual,1500,#42d6a4,[1500] Angela Thompson - [Individual]
Angelina Wu,Individual,1000,#42d6a4,[1000] Angelina Wu - [Individual]
Angelo Venardos,Individual,10980,#42d6a4,[10980] Angelo Venardos - [Individual]
Angie Bell,Individual,1000,#42d6a4,[1000] Angie Bell - [Individual]
Angus Campbell,Individual,5000,#42d6a4,[5000] Angus Campbell - [Individual]
Angus Gao,Individual,2000,#42d6a4,[2000] Angus Gao - [Individual]
Angus Turner,Individual,999,#42d6a4,[999] Angus Turner - [Individual]
Anika Buining,Individual,1000,#42d6a4,[1000] Anika Buining - [Individual]
Anil Subramanian,Individual,2000,#42d6a4,[2000] Anil Subramanian - [Individual]
Anita Gordon,Individual,1000,#42d6a4,[1000] Anita Gordon - [Individual]
Anita Lethbridge,Individual,2000,#42d6a4,[2000] Anita Lethbridge - [Individual]
Ankit Taneja,Individual,1500,#42d6a4,[1500] Ankit Taneja - [Individual]
Ann Cameron,Individual,1000,#42d6a4,[1000] Ann Cameron - [Individual]
Ann Giaiotti,Individual,1000,#42d6a4,[1000] Ann Giaiotti - [Individual]
Ann Jarman,Individual,3000,#42d6a4,[3000] Ann Jarman - [Individual]
Ann Leahy,Individual,21681,#42d6a4,[21681] Ann Leahy - [Individual]
Ann McIntyre,Individual,1000,#42d6a4,[1000] Ann McIntyre - [Individual]
Ann Mckenzie,Individual,1000,#42d6a4,[1000] Ann Mckenzie - [Individual]
Ann Scott,Individual,1000,#42d6a4,[1000] Ann Scott - [Individual]
Anna Cerneaz,Individual,6000,#42d6a4,[6000] Anna Cerneaz - [Individual]
Anna josephson,Individual,4500,#42d6a4,[4500] Anna josephson - [Individual]
Anne Allen,Individual,2000,#42d6a4,[2000] Anne Allen - [Individual]
Anne Fuchs,Individual,500,#42d6a4,[500] Anne Fuchs - [Individual]
Anne Marlay & Faye Clark,Individual,1000,#42d6a4,[1000] Anne Marlay & Faye Clark - [Individual]
Anne McDougall,Individual,1250,#42d6a4,[1250] Anne McDougall - [Individual]
Anne Sharpe,Individual,2000,#42d6a4,[2000] Anne Sharpe - [Individual]
Anne Sutherland,Individual,1600,#42d6a4,[1600] Anne Sutherland - [Individual]
Anne and Barton McKenzie,Individual,1300,#42d6a4,[1300] Anne and Barton McKenzie - [Individual]
Anneliese Mickelberg,Individual,1500,#42d6a4,[1500] Anneliese Mickelberg - [Individual]
Annette Cooke,Individual,3000,#42d6a4,[3000] Annette Cooke - [Individual]
Annette Smorgon,Individual,1674,#42d6a4,[1674] Annette Smorgon - [Individual]
Annland Pty Ltd,Corporation,15000,#ff6961,[15000] Annland Pty Ltd - [Corporation]
Anshul Arora,Individual,6000,#42d6a4,[6000] Anshul Arora - [Individual]
Anthea Dare,Individual,1000,#42d6a4,[1000] Anthea Dare - [Individual]
Anthony Aboud,Individual,2500,#42d6a4,[2500] Anthony Aboud - [Individual]
Anthony Barakat,Individual,1000,#42d6a4,[1000] Anthony Barakat - [Individual]
Anthony Beers,Individual,2500,#42d6a4,[2500] Anthony Beers - [Individual]
Anthony Bellas,Individual,1000,#42d6a4,[1000] Anthony Bellas - [Individual]
Anthony Bishop,Individual,5050,#42d6a4,[5050] Anthony Bishop - [Individual]
Anthony Chisholm,Individual,1000,#42d6a4,[1000] Anthony Chisholm - [Individual]
Anthony Cleaver,Individual,2500,#42d6a4,[2500] Anthony Cleaver - [Individual]
Anthony Coutts,Individual,1800,#42d6a4,[1800] Anthony Coutts - [Individual]
Anthony Davison,Individual,1000,#42d6a4,[1000] Anthony Davison - [Individual]
Anthony Downes,Individual,6000,#42d6a4,[6000] Anthony Downes - [Individual]
